date,open,high,low,close,volume
2025-05-16 09:21:00,591.43,591.67,591.3912,591.65,14439.0
2025-05-16 09:22:00,591.64,591.69,591.58,591.58,6739.0
2025-05-16 09:23:00,591.56,591.63,591.53,591.63,12400.0
2025-05-16 09:24:00,591.64,591.76,591.48,591.51,9511.0
2025-05-16 09:25:00,591.47,591.47,591.03,591.07,24972.0
2025-05-16 09:26:00,591.05,591.15,591.01,591.075,17538.0
2025-05-16 09:27:00,591.06,591.11,590.89,590.94,36351.0
2025-05-16 09:28:00,590.97,591.86,590.95,591.39,101663.0
2025-05-16 09:29:00,591.38,591.4,590.81,591.22,102639.0
2025-05-16 09:30:00,591.25,591.42,590.55,590.72,664812.0
2025-05-16 09:31:00,590.71,590.87,590.43,590.5008,199417.0
2025-05-16 09:32:00,590.49,590.72,590.39,590.4793,217764.0
2025-05-16 09:33:00,590.48,590.68,590.335,590.37,364217.0
2025-05-16 09:34:00,590.38,590.54,590.3,590.4499,177055.0
2025-05-16 09:35:00,590.45,590.92,590.45,590.57,259868.0
2025-05-16 09:36:00,590.59,590.71,590.42,590.48,122083.0
2025-05-16 09:37:00,590.48,590.5499,590.375,590.52,140205.0
2025-05-16 09:38:00,590.52,590.705,590.4,590.59,137284.0
2025-05-16 09:39:00,590.61,590.84,590.55,590.78,232827.0
2025-05-16 09:40:00,590.8,590.86,590.56,590.58,172133.0
2025-05-16 09:41:00,590.58,590.62,590.1,590.18,311842.0
2025-05-16 09:42:00,590.19,590.36,590.01,590.34,267682.0
2025-05-16 09:43:00,590.355,590.48,590.09,590.305,155334.0
2025-05-16 09:44:00,590.3,590.55,590.23,590.31,120158.0
2025-05-16 09:45:00,590.34,590.6321,590.3,590.56,121881.0
2025-05-16 09:46:00,590.57,590.7,590.47,590.69,94675.0
2025-05-16 09:47:00,590.695,590.77,590.48,590.77,98170.0
2025-05-16 09:48:00,590.77,590.8293,590.61,590.64,90976.0
2025-05-16 09:49:00,590.64,590.87,590.48,590.8473,143638.0
2025-05-16 09:50:00,590.84,591.0,590.76,590.89,166905.0
2025-05-16 09:51:00,590.8999,591.06,590.8,591.0,136886.0
2025-05-16 09:52:00,591.0,591.02,590.7,590.87,212477.0
2025-05-16 09:53:00,590.85,590.921,590.62,590.7264,219495.0
2025-05-16 09:54:00,590.7,590.95,590.67,590.7951,215257.0
2025-05-16 09:55:00,590.79,591.09,590.72,591.0067,94835.0
2025-05-16 09:56:00,591.0,591.35,590.995,591.32,165677.0
2025-05-16 09:57:00,591.33,591.33,591.15,591.17,151469.0
2025-05-16 09:58:00,591.18,591.31,591.18,591.22,189286.0
2025-05-16 09:59:00,591.215,591.4,591.03,591.36,212081.0
2025-05-16 10:00:00,591.31,591.34,590.2,590.63,651098.0
2025-05-16 10:01:00,590.655,590.94,590.51,590.765,272810.0
2025-05-16 10:02:00,590.75,591.15,590.75,590.98,137662.0
2025-05-16 10:03:00,590.98,591.12,590.89,590.9,98590.0
2025-05-16 10:04:00,590.9,591.19,590.85,591.11,115166.0
2025-05-16 10:05:00,591.11,591.37,590.81,590.91,152405.0
2025-05-16 10:06:00,590.9,590.9,590.47,590.61,163523.0
2025-05-16 10:07:00,590.61,591.2581,590.6,591.1,186345.0
2025-05-16 10:08:00,591.1,591.17,590.585,590.585,137425.0
2025-05-16 10:09:00,590.5793,590.97,590.52,590.91,71667.0
2025-05-16 10:10:00,590.9,591.01,590.75,590.81,101174.0
2025-05-16 10:11:00,590.81,590.97,590.53,590.5418,109508.0
2025-05-16 10:12:00,590.53,590.7,590.3599,590.67,131011.0
2025-05-16 10:13:00,590.66,590.82,590.53,590.7922,73611.0
2025-05-16 10:14:00,590.8,590.87,590.69,590.74,100311.0
2025-05-16 10:15:00,590.74,590.9,590.58,590.88,114455.0
2025-05-16 10:16:00,590.88,591.08,590.8693,590.995,357579.0
2025-05-16 10:17:00,591.01,591.17,591.01,591.13,114636.0
2025-05-16 10:18:00,591.13,591.47,591.1,591.34,348528.0
2025-05-16 10:19:00,591.35,591.46,591.35,591.4,124851.0
2025-05-16 10:20:00,591.41,591.42,591.15,591.218,159340.0
2025-05-16 10:21:00,591.24,591.3799,591.24,591.36,70673.0
2025-05-16 10:22:00,591.369,591.369,591.02,591.235,133341.0
2025-05-16 10:23:00,591.235,591.2615,591.1,591.21,76503.0
2025-05-16 10:24:00,591.2002,591.42,591.2,591.295,96956.0
2025-05-16 10:25:00,591.305,591.4,591.22,591.37,91208.0
2025-05-16 10:26:00,591.37,591.57,591.37,591.55,144722.0
2025-05-16 10:27:00,591.54,591.63,591.4,591.4146,135584.0
2025-05-16 10:28:00,591.4154,591.46,590.965,590.965,250802.0
2025-05-16 10:29:00,590.96,590.965,590.78,590.89,415614.0
2025-05-16 10:30:00,590.89,590.91,590.44,590.62,143322.0
2025-05-16 10:31:00,590.63,590.69,590.47,590.565,99827.0
2025-05-16 10:32:00,590.55,590.8358,590.51,590.57,156384.0
2025-05-16 10:33:00,590.55,590.71,590.55,590.555,72607.0
2025-05-16 10:34:00,590.55,590.6,590.33,590.513,607387.0
2025-05-16 10:35:00,590.52,590.52,590.18,590.39,244481.0
2025-05-16 10:36:00,590.35,590.5287,590.25,590.295,162164.0
2025-05-16 10:37:00,590.2976,590.45,590.18,590.415,262565.0
2025-05-16 10:38:00,590.41,590.55,590.32,590.52,126784.0
2025-05-16 10:39:00,590.5399,590.55,590.32,590.33,252824.0
2025-05-16 10:40:00,590.3331,590.385,590.1,590.25,130046.0
2025-05-16 10:41:00,590.25,590.25,589.98,590.04,414946.0
2025-05-16 10:42:00,590.04,590.06,589.875,589.955,207005.0
2025-05-16 10:43:00,589.97,589.99,589.79,589.83,145247.0
2025-05-16 10:44:00,589.81,589.83,589.28,589.437,207944.0
2025-05-16 10:45:00,589.43,589.98,589.31,589.9786,310717.0
2025-05-16 10:46:00,589.97,590.02,589.76,589.98,144919.0
2025-05-16 10:47:00,589.9769,590.03,589.8163,589.98,232272.0
2025-05-16 10:48:00,589.9899,590.2189,589.925,590.14,177748.0
2025-05-16 10:49:00,590.145,590.26,589.9715,590.21,102323.0
2025-05-16 10:50:00,590.21,590.505,590.1899,590.47,160754.0
2025-05-16 10:51:00,590.47,590.56,590.29,590.305,93452.0
2025-05-16 10:52:00,590.315,590.4401,590.3,590.42,79629.0
2025-05-16 10:53:00,590.42,590.43,590.25,590.345,78194.0
2025-05-16 10:54:00,590.34,590.58,590.27,590.55,73655.0
2025-05-16 10:55:00,590.59,590.79,590.59,590.77,366324.0
2025-05-16 10:56:00,590.765,590.78,590.59,590.72,82401.0
2025-05-16 10:57:00,590.725,590.8,590.68,590.72,55799.0
2025-05-16 10:58:00,590.725,590.725,590.27,590.37,129835.0
2025-05-16 10:59:00,590.36,590.52,590.3201,590.46,82399.0
2025-05-16 11:00:00,590.46,590.8199,590.46,590.7001,81369.0
2025-05-16 11:01:00,590.72,590.82,590.67,590.79,76158.0
2025-05-16 11:02:00,590.79,590.82,590.7107,590.74,92199.0
2025-05-16 11:03:00,590.76,590.77,590.53,590.55,102072.0
2025-05-16 11:04:00,590.58,590.65,590.48,590.51,3498235.0
2025-05-16 11:05:00,590.515,590.5984,590.39,590.52,111101.0
2025-05-16 11:06:00,590.52,590.91,590.495,590.87,143805.0
2025-05-16 11:07:00,590.88,590.89,590.76,590.83,58753.0
2025-05-16 11:08:00,590.85,590.9,590.75,590.7801,67218.0
2025-05-16 11:09:00,590.7899,590.8,590.51,590.52,86738.0
2025-05-16 11:10:00,590.52,590.81,590.49,590.81,56888.0
2025-05-16 11:11:00,590.8287,591.0001,590.828,591.0,112083.0
2025-05-16 11:12:00,590.99,591.08,590.94,591.0,57676.0
2025-05-16 11:13:00,591.03,591.08,590.77,590.78,100654.0
2025-05-16 11:14:00,590.795,590.95,590.7693,590.87,123332.0
2025-05-16 11:15:00,590.87,591.05,590.83,590.985,112397.0
2025-05-16 11:16:00,590.985,590.985,590.741,590.7699,64411.0
2025-05-16 11:17:00,590.7414,590.825,590.61,590.81,75384.0
2025-05-16 11:18:00,590.82,590.9,590.67,590.87,114950.0
2025-05-16 11:19:00,590.8799,590.945,590.79,590.83,59688.0
2025-05-16 11:20:00,590.86,590.92,590.73,590.745,63368.0
2025-05-16 11:21:00,590.73,590.785,590.53,590.7,67022.0
2025-05-16 11:22:00,590.695,590.695,590.47,590.5399,82527.0
2025-05-16 11:23:00,590.525,590.63,590.385,590.58,74448.0
2025-05-16 11:24:00,590.5898,590.71,590.51,590.6,61590.0
2025-05-16 11:25:00,590.6,590.75,590.56,590.62,309496.0
2025-05-16 11:26:00,590.63,590.79,590.58,590.71,50895.0
2025-05-16 11:27:00,590.7198,590.84,590.67,590.82,71161.0
2025-05-16 11:28:00,590.83,590.9,590.77,590.865,60876.0
2025-05-16 11:29:00,590.86,590.94,590.82,590.9,45246.0
2025-05-16 11:30:00,590.89,591.22,590.88,591.2,131262.0
2025-05-16 11:31:00,591.2,591.34,591.0901,591.21,123144.0
2025-05-16 11:32:00,591.2,591.26,591.1,591.22,119371.0
2025-05-16 11:33:00,591.22,591.45,591.17,591.385,255992.0
2025-05-16 11:34:00,591.39,591.395,591.22,591.295,87803.0
2025-05-16 11:35:00,591.3,591.43,591.295,591.35,105431.0
2025-05-16 11:36:00,591.34,591.45,591.225,591.3001,353579.0
2025-05-16 11:37:00,591.29,591.375,591.08,591.16,102042.0
2025-05-16 11:38:00,591.1601,591.3,591.155,591.235,73147.0
2025-05-16 11:39:00,591.225,591.28,591.185,591.22,45144.0
2025-05-16 11:40:00,591.23,591.315,591.2,591.28,111085.0
2025-05-16 11:41:00,591.29,591.62,591.29,591.58,166590.0
2025-05-16 11:42:00,591.575,591.5899,591.37,591.4211,90632.0
2025-05-16 11:43:00,591.44,591.53,591.38,591.45,51546.0
2025-05-16 11:44:00,591.4468,591.49,591.38,591.46,49565.0
2025-05-16 11:45:00,591.49,591.56,591.43,591.47,69150.0
2025-05-16 11:46:00,591.462,591.54,591.27,591.3099,91885.0
2025-05-16 11:47:00,591.305,591.34,591.21,591.29,69791.0
2025-05-16 11:48:00,591.29,591.33,591.15,591.275,78774.0
2025-05-16 11:49:00,591.26,591.3,591.18,591.2359,84585.0
2025-05-16 11:50:00,591.24,591.37,591.23,591.24,61633.0
2025-05-16 11:51:00,591.25,591.2665,590.9721,591.005,108111.0
2025-05-16 11:52:00,591.0099,591.31,590.92,591.31,82725.0
2025-05-16 11:53:00,591.31,591.47,591.3,591.4,85396.0
2025-05-16 11:54:00,591.395,591.43,591.2903,591.35,63212.0
2025-05-16 11:55:00,591.35,591.365,591.1501,591.2,63674.0
2025-05-16 11:56:00,591.18,591.23,591.025,591.135,57941.0
2025-05-16 11:57:00,591.14,591.15,590.99,591.13,57667.0
2025-05-16 11:58:00,591.13,591.175,590.975,591.06,56519.0
2025-05-16 11:59:00,591.07,591.12,591.025,591.045,38733.0
2025-05-16 12:00:00,591.04,591.265,590.92,591.26,96660.0
2025-05-16 12:01:00,591.27,591.51,591.261,591.41,130494.0
2025-05-16 12:02:00,591.41,591.52,591.39,591.52,75067.0
2025-05-16 12:03:00,591.53,591.6,591.35,591.43,212692.0
2025-05-16 12:04:00,591.44,591.535,591.43,591.5,202598.0
2025-05-16 12:05:00,591.5,591.58,591.44,591.535,90005.0
2025-05-16 12:06:00,591.5296,591.69,591.505,591.63,124619.0
2025-05-16 12:07:00,591.62,591.65,591.53,591.6348,70491.0
2025-05-16 12:08:00,591.64,591.645,591.53,591.59,49903.0
2025-05-16 12:09:00,591.58,591.61,591.53,591.55,46984.0
2025-05-16 12:10:00,591.5451,591.6283,591.49,591.56,71938.0
2025-05-16 12:11:00,591.56,591.77,591.56,591.755,90932.0
2025-05-16 12:12:00,591.76,591.93,591.71,591.9299,107414.0
2025-05-16 12:13:00,591.92,591.96,591.8,591.87,78734.0
2025-05-16 12:14:00,591.87,591.915,591.83,591.88,62342.0
2025-05-16 12:15:00,591.89,592.13,591.88,592.0472,306538.0
2025-05-16 12:16:00,592.06,592.28,592.01,592.2401,134648.0
2025-05-16 12:17:00,592.2401,592.25,592.02,592.05,171864.0
2025-05-16 12:18:00,592.0499,592.05,591.95,592.005,130578.0
2025-05-16 12:19:00,592.01,592.05,591.8407,591.88,85277.0
2025-05-16 12:20:00,591.89,592.085,591.89,592.07,196623.0
2025-05-16 12:21:00,592.08,592.1,591.975,591.98,458037.0
2025-05-16 12:22:00,591.985,592.13,591.9,592.07,108146.0
2025-05-16 12:23:00,592.075,592.21,592.075,592.205,89831.0
2025-05-16 12:24:00,592.2099,592.21,592.12,592.135,50502.0
2025-05-16 12:25:00,592.14,592.21,592.09,592.18,70716.0
2025-05-16 12:26:00,592.165,592.22,592.11,592.15,74678.0
2025-05-16 12:27:00,592.14,592.15,591.96,591.97,111566.0
2025-05-16 12:28:00,591.9799,592.19,591.94,592.15,81448.0
2025-05-16 12:29:00,592.14,592.17,592.035,592.06,61370.0
2025-05-16 12:30:00,592.07,592.28,592.05,592.2785,112654.0
2025-05-16 12:31:00,592.27,592.3399,592.22,592.3299,273585.0
2025-05-16 12:32:00,592.33,592.385,592.16,592.199,105859.0
2025-05-16 12:33:00,592.195,592.24,592.105,592.16,49259.0
2025-05-16 12:34:00,592.17,592.19,591.9,591.92,103873.0
2025-05-16 12:35:00,591.93,592.15,591.925,592.085,112786.0
2025-05-16 12:36:00,592.075,592.14,592.0,592.1,240620.0
2025-05-16 12:37:00,592.09,592.18,592.05,592.14,51675.0
2025-05-16 12:38:00,592.13,592.185,592.11,592.12,38271.0
2025-05-16 12:39:00,592.13,592.21,592.06,592.2,46732.0
2025-05-16 12:40:00,592.21,592.3,592.17,592.29,92799.0
2025-05-16 12:41:00,592.3,592.38,592.19,592.22,117695.0
2025-05-16 12:42:00,592.21,592.315,592.209,592.25,67248.0
2025-05-16 12:43:00,592.24,592.25,592.0251,592.055,55118.0
2025-05-16 12:44:00,592.05,592.05,591.875,592.0275,119043.0
2025-05-16 12:45:00,592.05,592.14,592.03,592.07,67703.0
2025-05-16 12:46:00,592.06,592.19,592.045,592.1,48995.0
2025-05-16 12:47:00,592.1,592.14,592.0,592.11,641952.0
2025-05-16 12:48:00,592.1,592.18,592.09,592.1099,50975.0
2025-05-16 12:49:00,592.12,592.145,591.7799,591.7799,79843.0
2025-05-16 12:50:00,591.78,592.0,591.78,591.94,109288.0
2025-05-16 12:51:00,591.935,592.1193,591.9001,592.02,76344.0
2025-05-16 12:52:00,592.03,592.35,592.03,592.34,101253.0
2025-05-16 12:53:00,592.35,592.4,592.24,592.245,83079.0
2025-05-16 12:54:00,592.2409,592.355,592.2409,592.35,208359.0
2025-05-16 12:55:00,592.36,592.51,592.35,592.36,89605.0
2025-05-16 12:56:00,592.38,592.41,592.36,592.395,59205.0
2025-05-16 12:57:00,592.3949,592.49,592.225,592.3367,181111.0
2025-05-16 12:58:00,592.315,592.4,592.31,592.34,43593.0
2025-05-16 12:59:00,592.36,592.39,592.23,592.23,42801.0
2025-05-16 13:00:00,592.25,592.25,592.0949,592.2,90074.0
2025-05-16 13:01:00,592.2,592.34,592.19,592.31,51653.0
2025-05-16 13:02:00,592.32,592.36,592.26,592.3101,56147.0
2025-05-16 13:03:00,592.33,592.52,592.33,592.5,76011.0
2025-05-16 13:04:00,592.5193,592.75,592.515,592.64,170728.0
2025-05-16 13:05:00,592.68,592.6897,592.521,592.57,65578.0
2025-05-16 13:06:00,592.57,592.71,592.56,592.69,74046.0
2025-05-16 13:07:00,592.69,592.72,592.6,592.615,95765.0
2025-05-16 13:08:00,592.615,592.67,592.56,592.6588,65148.0
2025-05-16 13:09:00,592.66,592.6825,592.61,592.6499,45108.0
2025-05-16 13:10:00,592.64,592.645,592.38,592.53,109053.0
2025-05-16 13:11:00,592.53,592.57,592.44,592.48,49652.0
2025-05-16 13:12:00,592.4731,592.56,592.45,592.52,57562.0
2025-05-16 13:13:00,592.52,592.79,592.51,592.78,88560.0
2025-05-16 13:14:00,592.77,592.8,592.69,592.755,66149.0
2025-05-16 13:15:00,592.7699,592.825,592.7193,592.825,84396.0
2025-05-16 13:16:00,592.825,593.29,592.825,593.18,241400.0
2025-05-16 13:17:00,593.19,593.21,593.06,593.1,135761.0
2025-05-16 13:18:00,593.1099,593.25,593.1093,593.15,112513.0
2025-05-16 13:19:00,593.15,593.225,593.0781,593.1399,116993.0
2025-05-16 13:20:00,593.1348,593.23,593.07,593.08,81890.0
2025-05-16 13:21:00,593.089,593.1495,592.88,592.97,150123.0
2025-05-16 13:22:00,592.97,593.06,592.97,593.0,86749.0
2025-05-16 13:23:00,593.0,593.19,592.96,593.17,96174.0
2025-05-16 13:24:00,593.17,593.23,593.02,593.07,331686.0
2025-05-16 13:25:00,593.085,593.095,593.02,593.07,41327.0
2025-05-16 13:26:00,593.07,593.14,593.05,593.1,51271.0
2025-05-16 13:27:00,593.09,593.12,593.025,593.03,170106.0
2025-05-16 13:28:00,593.03,593.1,593.01,593.0186,72047.0
2025-05-16 13:29:00,593.01,593.1,593.01,593.09,96343.0
2025-05-16 13:30:00,593.1,593.3,593.09,593.25,183638.0
2025-05-16 13:31:00,593.25,593.3,593.2,593.23,68362.0
2025-05-16 13:32:00,593.225,593.38,593.225,593.28,129846.0
2025-05-16 13:33:00,593.2896,593.38,593.245,593.335,67644.0
2025-05-16 13:34:00,593.34,593.41,593.29,593.34,59129.0
2025-05-16 13:35:00,593.36,593.48,593.335,593.37,261651.0
2025-05-16 13:36:00,593.375,593.4201,593.25,593.28,96855.0
2025-05-16 13:37:00,593.28,593.36,593.24,593.25,113467.0
2025-05-16 13:38:00,593.2599,593.3,593.2,593.22,87923.0
2025-05-16 13:39:00,593.22,593.245,593.06,593.09,84171.0
2025-05-16 13:40:00,593.09,593.14,592.93,593.09,161647.0
2025-05-16 13:41:00,593.08,593.12,592.99,593.01,76718.0
2025-05-16 13:42:00,593.02,593.11,592.92,593.11,93768.0
2025-05-16 13:43:00,593.11,593.19,593.01,593.02,64359.0
2025-05-16 13:44:00,593.02,593.09,592.91,593.03,47352.0
2025-05-16 13:45:00,593.04,593.12,593.01,593.09,113743.0
2025-05-16 13:46:00,593.08,593.09,592.96,593.01,190815.0
2025-05-16 13:47:00,593.0,593.12,592.96,593.08,91972.0
2025-05-16 13:48:00,593.08,593.11,593.02,593.075,120212.0
2025-05-16 13:49:00,593.08,593.08,592.96,593.0099,38001.0
2025-05-16 13:50:00,593.005,593.095,592.77,592.8013,153454.0
2025-05-16 13:51:00,592.81,592.98,592.725,592.92,105309.0
2025-05-16 13:52:00,592.91,592.91,592.78,592.895,56584.0
2025-05-16 13:53:00,592.9,592.9,592.78,592.8113,61261.0
2025-05-16 13:54:00,592.81,592.83,592.64,592.74,154605.0
2025-05-16 13:55:00,592.75,592.75,592.58,592.7,131572.0
2025-05-16 13:56:00,592.7,592.75,592.6302,592.665,77927.0
2025-05-16 13:57:00,592.66,592.86,592.66,592.86,54371.0
2025-05-16 13:58:00,592.86,592.9,592.74,592.82,120679.0
2025-05-16 13:59:00,592.8152,592.84,592.745,592.82,52364.0
2025-05-16 14:00:00,592.82,592.835,592.66,592.785,88103.0
2025-05-16 14:01:00,592.79,592.94,592.785,592.88,201021.0
2025-05-16 14:02:00,592.885,593.08,592.875,592.98,125706.0
2025-05-16 14:03:00,592.98,592.9848,592.81,592.84,71780.0
2025-05-16 14:04:00,592.85,592.97,592.82,592.92,86069.0
2025-05-16 14:05:00,592.94,592.97,592.85,592.87,67474.0
2025-05-16 14:06:00,592.87,592.91,592.76,592.9,68564.0
2025-05-16 14:07:00,592.91,592.93,592.78,592.82,71151.0
2025-05-16 14:08:00,592.83,592.8498,592.7041,592.71,84877.0
2025-05-16 14:09:00,592.71,592.79,592.67,592.75,52936.0
2025-05-16 14:10:00,592.73,592.7679,592.661,592.7001,59948.0
2025-05-16 14:11:00,592.71,592.79,592.71,592.77,67615.0
2025-05-16 14:12:00,592.765,593.035,592.76,593.02,99193.0
2025-05-16 14:13:00,593.0399,593.07,592.9807,593.06,69348.0
2025-05-16 14:14:00,593.06,593.11,593.01,593.0207,50561.0
2025-05-16 14:15:00,593.025,593.16,593.01,593.1,48101.0
2025-05-16 14:16:00,593.1,593.1199,593.05,593.07,81859.0
2025-05-16 14:17:00,593.0748,593.09,593.02,593.05,47321.0
2025-05-16 14:18:00,593.05,593.06,592.91,592.95,61410.0
2025-05-16 14:19:00,592.96,593.1115,592.94,593.09,68239.0
2025-05-16 14:20:00,593.07,593.22,593.02,593.21,122074.0
2025-05-16 14:21:00,593.21,593.23,593.145,593.1707,102391.0
2025-05-16 14:22:00,593.17,593.27,593.08,593.26,59737.0
2025-05-16 14:23:00,593.25,593.29,593.23,593.255,70988.0
2025-05-16 14:24:00,593.25,593.29,593.21,593.225,55074.0
2025-05-16 14:25:00,593.23,593.24,593.11,593.15,49340.0
2025-05-16 14:26:00,593.14,593.43,593.14,593.35,726222.0
2025-05-16 14:27:00,593.37,593.41,593.33,593.4,67833.0
2025-05-16 14:28:00,593.39,593.39,593.29,593.3399,52205.0
2025-05-16 14:29:00,593.33,593.35,593.26,593.26,74918.0
2025-05-16 14:30:00,593.26,593.46,593.13,593.4499,414615.0
2025-05-16 14:31:00,593.445,593.49,593.27,593.34,122038.0
2025-05-16 14:32:00,593.34,593.4,593.24,593.27,48808.0
2025-05-16 14:33:00,593.29,593.36,593.27,593.315,44013.0
2025-05-16 14:34:00,593.31,593.4,593.29,593.395,88635.0
2025-05-16 14:35:00,593.39,593.4,593.31,593.325,55468.0
2025-05-16 14:36:00,593.326,593.33,593.22,593.22,45216.0
2025-05-16 14:37:00,593.21,593.36,593.18,593.35,69549.0
2025-05-16 14:38:00,593.35,593.525,593.33,593.48,87783.0
2025-05-16 14:39:00,593.4799,593.54,593.44,593.5,140165.0
2025-05-16 14:40:00,593.5,593.82,593.5,593.75,248944.0
2025-05-16 14:41:00,593.74,593.7787,593.555,593.6,211538.0
2025-05-16 14:42:00,593.59,593.64,593.39,593.58,176309.0
2025-05-16 14:43:00,593.55,593.73,593.55,593.7099,160201.0
2025-05-16 14:44:00,593.7,593.77,593.65,593.66,75059.0
2025-05-16 14:45:00,593.67,593.86,593.67,593.83,79656.0
2025-05-16 14:46:00,593.82,593.87,593.77,593.79,86386.0
2025-05-16 14:47:00,593.8,593.85,593.7614,593.7999,74733.0
2025-05-16 14:48:00,593.8,593.81,593.64,593.675,72077.0
2025-05-16 14:49:00,593.68,593.79,593.68,593.755,66749.0
2025-05-16 14:50:00,593.75,593.76,593.62,593.74,114900.0
2025-05-16 14:51:00,593.73,594.005,593.72,593.97,133546.0
2025-05-16 14:52:00,593.98,594.0299,593.88,593.95,105568.0
2025-05-16 14:53:00,593.94,593.94,593.84,593.87,120128.0
2025-05-16 14:54:00,593.87,593.926,593.79,593.8309,61403.0
2025-05-16 14:55:00,593.8201,594.0,593.8,593.97,142413.0
2025-05-16 14:56:00,593.98,593.98,593.7602,593.79,55030.0
2025-05-16 14:57:00,593.78,593.87,593.69,593.85,70211.0
2025-05-16 14:58:00,593.8563,593.8563,593.0507,593.69,58013.0
2025-05-16 14:59:00,593.69,593.69,593.52,593.57,174657.0
2025-05-16 15:00:00,593.565,593.69,593.53,593.67,140881.0
2025-05-16 15:01:00,593.67,593.83,593.665,593.8,141525.0
2025-05-16 15:02:00,593.8,593.93,593.7604,593.84,324203.0
2025-05-16 15:03:00,593.82,593.8675,593.77,593.85,68259.0
2025-05-16 15:04:00,593.87,593.89,593.83,593.86,42197.0
2025-05-16 15:05:00,593.8552,594.0984,593.8552,594.06,121661.0
2025-05-16 15:06:00,594.06,594.3493,594.05,594.28,221861.0
2025-05-16 15:07:00,594.27,594.32,594.2,594.24,143229.0
2025-05-16 15:08:00,594.23,594.25,594.07,594.075,183538.0
2025-05-16 15:09:00,594.08,594.1,593.945,594.07,121115.0
2025-05-16 15:10:00,594.08,594.11,593.97,593.98,82224.0
2025-05-16 15:11:00,593.99,594.13,593.97,594.12,75417.0
2025-05-16 15:12:00,594.1199,594.2,594.115,594.17,107948.0
2025-05-16 15:13:00,594.17,594.205,594.06,594.14,213869.0
2025-05-16 15:14:00,594.13,594.13,594.01,594.09,78134.0
2025-05-16 15:15:00,594.1,594.18,594.08,594.1001,93923.0
2025-05-16 15:16:00,594.1,594.13,593.905,593.9099,123407.0
2025-05-16 15:17:00,593.905,594.01,593.83,593.98,110650.0
2025-05-16 15:18:00,593.97,594.13,593.945,594.045,102788.0
2025-05-16 15:19:00,594.05,594.15,594.005,594.07,81543.0
2025-05-16 15:20:00,594.06,594.075,593.855,593.89,312765.0
2025-05-16 15:21:00,593.89,593.99,593.88,593.93,226777.0
2025-05-16 15:22:00,593.9399,594.01,593.895,593.945,65599.0
2025-05-16 15:23:00,593.94,593.96,593.78,593.82,98454.0
2025-05-16 15:24:00,593.815,593.94,593.775,593.94,248613.0
2025-05-16 15:25:00,593.93,593.98,593.82,593.86,112045.0
2025-05-16 15:26:00,593.845,593.8801,593.685,593.76,130437.0
2025-05-16 15:27:00,593.765,593.9,593.72,593.89,211342.0
2025-05-16 15:28:00,593.88,593.92,593.82,593.915,110343.0
2025-05-16 15:29:00,593.915,593.92,593.79,593.855,123151.0
2025-05-16 15:30:00,593.85,593.86,593.7,593.71,253896.0
2025-05-16 15:31:00,593.72,593.77,593.62,593.755,161526.0
2025-05-16 15:32:00,593.755,593.89,593.74,593.7717,206736.0
2025-05-16 15:33:00,593.78,593.84,593.53,593.58,372834.0
2025-05-16 15:34:00,593.59,593.71,593.55,593.61,137113.0
2025-05-16 15:35:00,593.62,593.75,593.595,593.62,266485.0
2025-05-16 15:36:00,593.62,593.67,593.5109,593.58,121047.0
2025-05-16 15:37:00,593.58,593.66,593.45,593.45,673032.0
2025-05-16 15:38:00,593.46,593.51,593.4,593.5,225070.0
2025-05-16 15:39:00,593.49,593.64,593.45,593.48,293288.0
2025-05-16 15:40:00,593.4769,593.48,593.34,593.48,217747.0
2025-05-16 15:41:00,593.47,593.73,593.45,593.54,220894.0
2025-05-16 15:42:00,593.535,593.5799,593.455,593.465,141211.0
2025-05-16 15:43:00,593.45,593.465,593.305,593.435,130150.0
2025-05-16 15:44:00,593.43,593.435,593.31,593.41,161630.0
2025-05-16 15:45:00,593.42,593.44,593.19,593.3621,312659.0
2025-05-16 15:46:00,593.36,593.49,593.23,593.4847,252339.0
2025-05-16 15:47:00,593.48,593.92,593.4599,593.87,393813.0
2025-05-16 15:48:00,593.88,594.135,593.865,594.13,850280.0
2025-05-16 15:49:00,594.13,594.14,593.815,593.97,342027.0
2025-05-16 15:50:00,593.95,594.1,593.74,593.985,439839.0
2025-05-16 15:51:00,593.9885,594.09,593.79,593.9007,272301.0
2025-05-16 15:52:00,593.91,594.16,593.9,594.14,212685.0
2025-05-16 15:53:00,594.15,594.28,594.08,594.1599,284580.0
2025-05-16 15:54:00,594.16,594.23,593.89,593.89,365251.0
2025-05-16 15:55:00,593.89,594.16,593.89,594.005,403606.0
2025-05-16 15:56:00,594.0186,594.05,593.86,594.045,334626.0
2025-05-16 15:57:00,594.04,594.32,594.03,594.3099,354459.0
2025-05-16 15:58:00,594.31,594.4,594.19,594.32,744001.0
2025-05-16 15:59:00,594.32,594.5,594.14,594.29,1343114.0
2025-05-16 16:00:00,594.29,594.31,590.2902,594.04,3584346.0
2025-05-16 16:01:00,594.02,594.25,593.93,594.05,188905.0
2025-05-16 16:02:00,594.05,594.26,593.9889,594.24,107876.0
2025-05-16 16:03:00,594.25,594.3,594.19,594.2,89757.0
2025-05-16 16:04:00,594.22,594.269,594.05,594.1,46223.0
2025-05-16 16:05:00,594.1,594.23,593.99,594.04,277002.0
2025-05-16 16:06:00,594.04,594.06,590.2902,594.01,318395.0
